"車站日期",松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2020/10/25,6985,16302,37259,71476,26011,19519,13957,7106,4478,14743,3328,5832,17776,11899,19230,9441,11705,7336,14550,6643,10818,11066,4157,30266,7526,24529,17947,24990,31459,27133,16368,58744,28456,45431,45975,8161,54782,38166,36702,30855,21697,285349,78548,26372,33350,60668,48810,44104,34267,15465,40234,10794,11451,29322,15711,5284,3230,16317,14511,20293,72823,12042,20753,11603,31753,26689,47599,69169,53772,36145,46604,118062,27017,49405,47235,32303,112382,26162,24576,15557,29779,20196,54094,21454,22872,18100,29084,23404,23783,28818,15445,15016,8718,4105,16717,12974,15252,20532,21695,32608,37237,19395,16576,17155,16720,17434,14413,14683,1499,4074,4955,8112,1742,2187,3141,16039,3574,5235,5990
2020/10/26,9367,29333,81847,78116,51319,29733,23005,8104,7031,28411,5023,9580,10933,20433,20171,37904,34967,12025,18130,7142,17824,17373,11174,57878,6633,24963,24388,34089,49132,33800,19587,53376,32536,65237,54060,23353,71622,51962,53119,41798,49666,246712,72283,41599,47078,57167,55291,54354,45042,27067,63670,14108,17092,37217,11804,7373,6730,28636,19063,22577,68995,19396,26835,15671,45206,50274,56400,74630,79870,51609,52714,103702,44344,59288,61650,37708,122868,40131,32151,30678,37599,29549,57611,36501,16397,22083,73746,44976,47355,45864,30004,22609,11574,10298,13484,20849,18746,25452,33788,56193,43457,29138,24874,24907,25127,23499,23071,21033,2601,4700,6782,8513,3922,5823,5149,14616,4216,6744,7579
2020/10/27,8779,30110,84356,81739,53985,31198,24026,7996,6883,28937,5010,9399,11774,21064,20777,39392,36178,12233,18780,6878,17830,17542,11586,59166,6766,25500,24740,33810,49534,34958,20192,54729,34602,68130,55980,23735,73560,53893,54256,42947,51106,239273,76377,42457,48527,53815,56659,55959,46760,27475,64750,14351,18083,38260,10883,7449,7331,28928,19411,22779,67816,18997,27024,15865,46462,51326,57971,75093,82851,53073,53615,105000,45775,61118,64389,38801,124142,42475,32092,30821,36940,28775,55084,37975,16822,23289,75678,46811,48253,46199,30556,23039,11870,10698,13279,21452,19229,25828,34412,58546,46143,29756,25498,25264,25651,24055,23882,21142,2521,4685,6828,8727,3940,5902,5272,14196,4284,7117,7875
2020/10/28,8996,30836,85449,84620,53555,31623,24114,8345,6666,29577,5018,9595,11523,21908,21002,38446,36011,12211,19548,7340,17757,17641,11660,59841,6771,26297,25192,34457,49551,35227,20682,55865,35394,69233,57582,23900,73504,53963,54098,43212,49822,241483,79030,43542,48294,54273,57657,56645,47806,27493,66210,14710,17980,38609,11203,7632,7271,29058,19475,22780,68163,19163,27207,16031,46345,51923,58801,75905,82749,53490,54404,109013,47118,62199,66184,39858,126831,41767,32822,31515,38418,29846,54065,38812,16595,23456,77129,47210,49337,46713,30424,23591,12079,10710,13654,21512,19354,26151,34612,58336,46650,29904,25369,25886,25662,24524,23813,21272,2568,4730,6831,8705,3827,5960,5387,14121,4332,6997,7883
2020/10/29,9061,30409,84833,86614,53605,30853,23999,8311,6777,29198,4860,9283,11069,21302,22481,38381,36224,12480,19259,7063,17868,17535,12081,60953,7053,25184,24332,34237,48814,35274,20639,56899,35251,68879,51079,23473,73193,53390,53737,42406,48958,244507,78570,42470,48280,53542,55671,56226,46977,27175,64851,14425,17794,38290,11401,7459,6944,29360,18965,22575,67050,18943,26703,15609,45837,50871,58505,76590,82223,52792,53570,111404,47337,61642,66561,40660,128108,42077,32561,31660,39187,29002,53241,38320,16587,22965,77514,46935,48915,46432,29862,23086,11952,10278,13442,21331,18972,25751,34221,57285,46503,29494,25190,25085,25827,24106,23591,20932,2589,4689,6902,8715,3898,5923,5240,14188,4291,7023,7582
2020/10/30,9764,30577,88906,99504,55780,32352,25162,8558,6874,30497,5014,9637,12160,21682,24730,37552,37501,10972,19177,6884,17609,15908,11038,85603,7242,26819,25912,36942,52547,37698,21893,63785,39468,71810,55898,23955,77628,56096,56045,44517,48801,312031,92692,45316,49976,56983,60931,61483,51627,27955,67568,15332,18391,41284,12396,7918,7144,29936,20044,24019,73309,19806,29241,16883,48354,52534,63144,88129,86018,56351,57651,140446,49363,69868,75970,47095,147808,44912,35302,32861,47318,30542,59718,41783,17727,25204,79850,48279,50463,49394,31383,24299,12418,10806,14512,22045,20591,28982,36857,60389,49835,31006,26633,27196,26859,25558,24964,21783,2693,5058,7241,9470,4323,5975,5409,17918,4602,7476,8671
2020/10/31,6738,20499,52068,98599,35715,23263,17750,8121,5502,19341,3997,7839,21776,15482,25000,12007,15327,8540,17503,8244,12311,13557,5741,67258,7511,27937,20730,31601,38046,31543,19085,61756,33171,57896,47444,11352,65749,46565,44515,38043,24896,311351,93191,37152,36331,60718,59140,58440,52502,22749,51945,13649,13307,34598,13731,6726,4071,19451,17199,20645,76987,14168,24710,13969,39407,36013,71999,84722,68383,46677,66364,174312,33675,67189,75141,50491,179257,33844,31384,21170,37452,23327,65168,30886,21895,21801,39853,34786,30037,36448,19265,18448,9491,5012,13765,16487,19586,25345,27175,43055,43444,24280,21205,21632,21395,20986,16946,17318,1554,4619,5973,8887,2380,2463,3775,16796,3797,6650,6364
2020/11/1,6050,15234,36238,72874,25180,16861,13622,6801,4409,14957,3228,6120,16170,11821,21620,9317,14379,7099,14456,7951,10167,10851,5050,57379,7353,23496,17678,25018,30984,26604,15799,48962,26881,42841,37479,8246,52843,36551,36450,30004,20541,272185,70249,25724,31592,55732,47847,42262,34369,14800,40098,11419,10880,28820,10914,5488,3295,16532,14290,17299,70666,12119,20585,11010,32511,28259,47826,69664,53534,36733,46759,120055,28192,47447,46261,26951,104878,26606,24848,15899,34128,19778,41324,20022,20536,16831,28382,22028,22792,26775,14072,14466,7927,4319,10956,13734,15209,20752,20154,32207,34857,19205,16964,17294,16721,17202,13900,13999,1266,4024,5143,7719,1894,2055,3019,16628,3262,5417,5531
2020/11/2,8715,29017,81103,79201,51045,28940,22942,8070,6443,28403,4707,9127,9981,20530,19859,37797,35299,11985,18356,7165,17345,17181,11876,77461,6792,24427,23704,34067,48428,33583,19706,52300,32869,65275,47549,22820,70750,51542,52777,41692,49056,237058,69938,41028,46440,50533,52819,52619,44858,25071,62801,14379,17314,36843,9885,7102,6924,28296,18657,21623,64105,19078,26112,15720,45006,50496,55883,73823,79822,51879,51957,102609,44029,57653,60640,38059,120711,40373,32210,30694,39503,27877,50375,36479,15269,21534,73907,43786,47604,44961,29364,21992,11340,10033,12667,20788,18606,24770,33483,55923,42415,29260,24710,24857,25073,23477,23110,19893,2490,4464,6809,8332,3944,5830,5197,14284,4207,6570,7563
2020/11/3,8058,29693,83791,80639,53007,30474,23599,7951,6464,29081,4777,9321,9194,20974,20409,38916,36334,12086,18708,6590,17946,17777,12910,58791,6521,24506,24562,34490,49936,34849,20652,53774,34630,67920,49908,23332,72867,53161,53565,42296,50391,227824,71994,41645,48011,54658,54816,54552,46312,27373,64082,14532,17698,37474,10620,7453,7265,29491,18972,21750,62496,18687,25927,16055,45717,51513,57149,73697,81900,52214,52651,103038,46507,61287,63414,39700,121812,42048,32464,30684,37451,28233,51264,37654,15628,22000,76179,45955,48640,45689,30142,22608,11645,10449,12913,21457,18835,25001,34688,57152,45362,29345,25310,25346,25403,24011,23549,20416,2621,4711,7000,8629,4034,5993,5276,13908,4254,6652,7571
2020/11/4,8081,30122,84654,85584,52877,30624,23835,8349,6605,29677,5055,9508,10161,21298,20663,38705,36307,12163,18939,7104,18135,17566,12677,59639,6658,25302,25179,34649,49654,35237,20206,54871,34304,68669,51309,23886,73349,53517,53954,43131,50056,234702,74775,43006,48372,56215,55548,55546,47171,27315,65470,14939,17968,38340,10341,7394,7279,29195,19057,22112,64703,19336,26731,16065,46135,51786,57727,75378,82392,53217,58712,105608,48108,61534,65191,40183,124164,41625,32796,30754,38397,28755,52011,37927,16722,22468,77239,46366,49201,46594,29681,23028,11878,10527,13102,21629,19422,25857,34819,58031,46289,29591,25856,25490,25847,23970,23765,20568,2555,4710,6846,8757,3990,6099,5347,14044,4350,6614,7789
2020/11/5,8411,30879,85324,132260,53984,31471,24468,8465,6793,30093,4921,9561,10693,21715,21780,39139,36452,12284,19389,7124,18238,17600,14518,64314,6660,24895,24663,34823,49886,34892,20475,54946,35419,69117,52439,23343,74288,54671,54407,43167,49461,243491,75988,42535,48934,55139,55958,55583,48122,27347,65262,14963,18105,38148,10431,7479,6971,29247,19211,22699,65758,19216,26766,15997,46401,51558,59244,76153,82974,53222,54117,107477,48178,62407,68080,41635,125746,42651,33534,31924,40618,28565,53828,38691,16535,22824,77759,46408,49746,46662,29971,22882,11742,10423,13256,21340,19293,25716,34990,57879,46449,29872,25789,25537,26010,24133,23857,20662,2538,4629,6805,8638,3953,6107,5252,14215,4314,6728,7773
2020/11/6,9897,31767,88957,127711,55443,32385,25430,8542,6890,31081,5244,9654,11420,22167,25036,39326,37084,13219,20464,7344,19072,18319,12021,73670,7162,25778,25569,37464,53652,37957,21876,61304,37932,71480,55322,23720,76503,55887,56427,44325,48913,309445,89241,44779,49962,57168,60833,60191,51089,28055,68074,15857,19110,40996,11644,7961,7339,30111,19932,23553,72833,19934,29110,17033,48447,52593,62606,87085,86525,55888,58588,130220,48969,69472,76298,46572,141311,44079,35030,32622,47035,30268,61376,40586,17721,24828,80230,57255,51109,49762,30719,24096,12494,10877,14286,22077,20913,28492,36578,60709,49911,31121,27073,27632,27137,25348,24934,21943,2566,4986,7397,9262,4400,6257,5502,17482,4692,7413,8412
2020/11/7,5933,20827,49851,134307,35696,24924,18454,7994,5502,19047,3921,9369,16315,15731,25487,11673,17071,15282,18129,6906,13237,17899,6537,59728,9079,25568,20741,29147,40651,32142,18293,57164,33646,56257,43233,11404,64121,45071,44278,35597,25716,308237,92748,35905,35633,72749,58104,56008,41927,19458,48220,15180,13417,33547,12283,6086,4138,19234,16607,20782,72340,14016,23794,13308,36655,35234,58075,82940,67158,44816,55657,146975,34303,61752,68150,39060,132330,32867,30671,20396,38770,20899,62070,28047,19506,21007,40062,41282,31426,35893,18098,19148,10298,5349,13167,16114,18720,23283,26468,39743,41924,24424,24338,22420,21199,21222,17182,17281,2851,4808,5933,8980,2429,2444,3842,17260,3957,6351,6671
2020/11/8,6151,14712,37981,102556,26105,19572,13591,7067,4392,15235,2814,5224,10176,12440,21268,9465,11600,6891,14275,6318,9994,10640,5436,45534,7452,20223,16662,24418,34312,26195,15738,47561,27585,42693,35587,8340,53113,36264,36253,29200,20312,286839,72391,25336,33364,56584,40597,42836,34071,15051,39658,11696,10741,28722,11344,5409,2982,15137,13535,16485,59021,11864,19773,10769,30593,27221,47306,73767,56704,36033,46390,115647,23923,50197,48798,28320,101273,26845,25160,15509,34965,15718,46190,20196,18941,16708,30147,32748,23504,26620,13525,16764,8093,3920,10378,12969,15367,20043,21404,31107,33909,19446,17262,18126,16929,17246,13426,13880,2572,4429,5314,8180,1988,1977,3123,17819,3582,5603,5888
2020/11/9,8432,29303,81322,107928,50291,29201,23077,8086,6357,28976,4814,7737,8871,19919,20158,37354,34611,9405,18371,6793,17570,15479,11703,57148,5939,22846,24158,33497,48627,33668,19835,52156,32704,65279,46910,22808,70613,52086,52985,42036,49534,245204,71197,41251,47066,51371,51815,52917,45447,26877,63118,14613,17231,37028,10120,7066,6831,28285,18809,21852,64538,18671,26237,15742,45012,50393,56686,75476,80254,51819,51838,105054,44226,59005,62511,37173,117672,40441,32495,30567,38585,28552,50275,36750,15720,21244,74523,44622,46253,45381,28952,22121,11602,10022,13340,20648,19387,24943,33267,56699,42901,29091,24067,25004,25159,23553,23064,20081,1878,4635,6680,8536,3980,5843,5081,14713,4279,6688,7614
2020/11/10,8371,30382,85592,104129,53940,30696,24299,8214,6983,29951,4867,9484,9948,21454,20875,38614,36709,12283,19303,6652,18220,17965,12472,59253,6479,24475,24664,34205,49891,35156,20508,53077,34948,67858,51474,23469,73326,53673,54414,43035,51687,235576,74302,41763,48231,53040,55118,54713,47691,27903,65318,15416,18061,38517,11159,7505,7334,29558,19285,22201,64395,19091,26215,15809,46582,51969,58772,76201,83122,53251,52653,107027,47117,60027,65220,41243,121573,42916,33114,33452,38838,28649,51047,38055,15800,22478,76991,47837,49139,46953,29337,22635,11581,10739,13220,21374,19570,25612,35167,58531,45843,29728,25594,25871,25768,24172,23923,20613,2651,4581,6948,8904,4004,6164,5368,14532,4299,6836,7749
2020/11/11,8414,30953,86800,115606,54679,30724,24529,8595,6843,30445,5176,9720,11747,21526,22071,38824,36383,12353,19613,7330,18610,17941,12099,61069,6886,24890,25476,35261,51689,35223,20688,55840,36013,69289,51434,23181,74709,54941,54642,42703,50126,246288,79067,43545,48175,54525,55499,56717,48652,27705,66281,16106,18299,39050,11341,7614,7201,29717,19755,22654,66909,19320,27210,16309,47060,52279,60172,80497,84269,54324,54472,114370,48795,63316,69808,41418,127408,42962,33571,31250,40039,29483,54117,38674,16586,23246,77947,48606,49953,46907,28735,23190,12223,10700,13682,21540,19807,26230,35016,60014,46301,30125,25748,26057,25938,24618,24088,20801,2498,4681,6899,9099,4005,6072,5383,15096,4409,6748,8090
2020/11/12,8565,31172,86849,107468,54320,31150,24522,8515,6551,29621,5013,9548,11158,21630,21778,38975,36894,12384,19617,6983,18294,17895,12672,61616,7010,24484,25107,34692,50380,35315,20501,55752,36075,69603,51071,23267,73917,54560,54402,43391,49635,258247,77975,42650,48823,53092,55196,56843,48061,27510,65107,15912,18185,39002,11170,7556,7069,29383,19416,22445,66420,18994,26769,15866,46577,51945,60342,80241,82877,54299,53220,111504,49054,62940,68769,41626,125590,42672,33447,31887,40651,29039,54023,38638,16121,22872,78828,48584,49625,46694,30082,22994,11994,10447,13238,21687,19599,26111,35188,59221,46642,29889,25687,25569,25682,24322,23658,20506,2589,4746,7045,8871,3996,6106,5361,15361,4353,6748,7916
2020/11/13,10005,33118,92974,128603,57920,34856,26742,9108,6897,32553,5101,9930,10446,23165,26113,40018,38461,13569,21717,6872,20202,19475,14089,96162,7784,25227,26615,37937,54397,38069,22777,65107,39776,74645,55375,24025,79570,57772,57955,44513,50149,335362,92017,45641,49848,54530,57001,60804,51600,28056,67701,15634,18398,41074,12043,8007,7204,30235,20072,24126,69675,20246,29723,17210,48874,53300,66337,100424,89220,57468,56241,133453,51725,74652,82317,47307,152256,46884,36304,33337,53502,29721,66543,43069,16882,25046,83339,52349,53636,49883,32776,24830,12671,10968,14242,22490,21765,29373,37715,62190,51644,31529,26836,27685,27589,26028,24828,21854,2686,5411,7881,10354,4386,6560,6047,20710,4779,7707,9017
2020/11/14,5895,21351,50546,123831,34586,22484,17588,7697,5232,21875,3682,6688,14203,15380,27034,16971,14972,8886,18137,6258,12838,14125,5451,86497,7724,23939,21138,30041,38327,33314,18703,59915,34103,57037,38369,11416,65710,46227,44727,36819,24244,320257,93147,36671,40279,58897,54055,53688,41921,21345,49279,14185,12807,34502,15570,6881,3829,18953,17160,19992,67100,14498,26732,14433,39747,36719,64700,125602,69741,47921,58094,153915,36457,68895,69700,35637,126010,37007,30616,24229,43399,20245,53810,28247,22475,21932,43090,32515,30819,36725,19087,19581,11440,5330,14019,16495,19786,24827,28149,43996,42138,25101,21777,24055,21777,22043,17255,17442,1631,5195,6716,9805,2634,2800,4217,27528,4433,7788,7827
2020/11/15,6151,16614,38292,100672,26366,18217,14441,7485,4611,16337,3520,6490,18478,11974,21232,10440,13110,7548,15903,7883,10973,11755,4832,73517,7887,25836,18299,26369,34117,29387,16927,53707,29396,46565,38020,9072,56362,39187,39137,32382,22129,320440,75897,26694,35085,53563,51224,46764,36095,15694,43046,14877,11583,30618,12129,5743,3582,18178,15349,29669,84861,13498,23217,11773,34336,29072,53684,106842,58822,40293,51158,124992,27866,53829,50762,27878,104180,29180,27449,19922,39165,20256,47024,20793,20831,17783,31035,26811,24318,31823,15680,16069,9277,4969,12650,14551,15828,22310,22007,33990,35842,21049,17661,18851,17840,18458,15358,14837,1507,4562,5658,8563,2148,2260,3497,25104,3749,6771,6683
2020/11/16,8779,29615,82048,116964,51883,30340,23848,8091,6593,28086,4905,9610,10956,20855,20701,37386,35499,12218,18982,7341,18159,17399,12009,87902,6453,25091,24161,34325,48578,34480,19919,52947,33208,66157,49187,23366,71846,52031,53607,42607,49109,261145,72076,41756,45544,52405,55773,54224,45542,26462,63596,15385,17701,37524,10544,7494,6851,28808,18912,30224,69366,18876,27051,16145,45787,51210,58940,86719,81975,52765,53201,107646,44092,60119,63622,38351,120635,39985,32933,29927,42827,28675,53901,36655,14569,21687,73408,46566,46446,46157,30442,22452,11728,10349,13070,20816,19400,25660,32862,56353,42849,29479,25039,24647,25345,23744,23723,20338,2595,4698,6885,9052,4123,5836,5290,16860,4218,6765,7853
2020/11/17,8161,30130,84895,82362,54007,30898,24161,8186,6658,28949,5171,9568,12026,21112,20611,38055,36188,12197,18929,7046,17770,17529,12066,59630,6276,25782,24697,34226,49622,35439,20444,55131,35585,68362,51007,23386,73490,54077,54173,42873,51352,246323,74262,42813,48502,54334,57256,58180,47779,27942,65332,16044,17943,38656,10278,7884,7270,29737,19468,29547,69028,19002,27409,15957,46802,51741,60291,85998,83553,53491,53900,107498,46887,60868,64994,40481,119503,41933,32465,31013,38896,29021,53431,38620,16735,23071,77166,48305,49039,47788,30766,23087,11909,10573,13184,21576,19284,25785,34666,58217,45306,29610,25369,25655,25674,24090,24143,20537,2516,4788,7161,8877,4096,6186,5463,16338,4424,6851,8240
2020/11/18,8426,30122,85903,83986,53922,31308,24178,8344,6635,29811,5081,9696,11713,21564,23148,38042,36543,12197,19627,7251,18318,17949,11993,61219,6886,25490,25547,35072,49645,35171,20740,56355,35257,70142,51801,23738,73798,53841,54758,43356,50551,256338,77537,43519,49113,56871,58006,59287,49323,27789,66836,16155,18001,38862,10937,7564,7245,29657,19882,29904,70376,19271,27843,16695,46595,51667,60282,86766,83733,53878,54230,109630,49622,61878,66943,41503,122126,42486,32626,31501,38999,29639,51888,39267,16865,22708,78301,47893,49746,47550,30865,23501,12294,10766,13597,21605,19646,26243,34921,58529,46507,29538,25809,25426,25779,24706,24072,20967,2589,4916,6883,8971,3977,6194,5397,16586,4438,6992,8009
2020/11/19,8531,30555,86496,84248,54855,30667,24492,8357,6801,29156,5086,9599,11911,21454,22502,38306,36492,12430,19389,7331,18217,17637,12342,60046,7243,25922,25158,35295,49531,35986,20458,57005,36122,69552,50893,23842,73972,54335,54474,43354,50742,265493,78567,42949,49047,59559,58722,59156,49593,27319,65187,16007,18223,39077,10657,7712,7300,29507,19468,29790,71915,19179,27725,15834,47195,51952,61354,89131,83065,54630,53716,111280,48444,64216,67003,42708,125397,41728,32844,31305,39350,30316,53597,38852,16983,23803,78481,53078,49356,48212,30891,23023,12056,10564,13391,21788,19431,26547,34605,58741,46526,29758,25721,25621,26065,24051,23922,20769,2561,4697,7086,8739,4019,6153,5463,16509,4401,6931,8099
2020/11/20,9547,31400,89178,94660,56082,32219,25240,8555,6813,31114,5166,9975,13262,22386,25035,38333,37142,12994,20403,7363,19197,18732,12201,61601,7231,27050,26169,37282,52500,38456,22423,62138,38905,72090,53467,23307,76747,56632,56936,44243,49868,335821,91401,46281,50474,62545,62278,62886,52924,28155,67969,16611,18693,41458,11821,7761,7258,30003,20550,30826,78278,20416,31007,17366,49059,52745,66548,106361,87926,56153,58486,133126,50389,75875,76425,47748,142598,44552,34312,32435,45719,31343,64126,42088,17770,25021,80937,54402,50976,50105,32909,24630,12679,11020,14424,22295,21069,29309,36957,60895,50476,31226,27297,27500,26924,24991,25182,21751,2795,5234,7466,9499,4198,6330,5747,21811,4796,7650,9059
2020/11/21,5890,20349,52098,90166,34175,23688,17178,7616,5019,20669,3839,6489,14703,15888,30210,11582,14742,8234,17442,6375,12373,13199,5226,37674,7992,26810,20960,29259,39084,33806,18906,60056,34756,56703,42772,10410,63409,44381,45441,35664,23426,328349,96556,36989,36217,61981,54357,55252,41858,20242,51568,14451,12736,34603,13433,6452,3571,19368,17624,26869,73825,14777,26641,14484,39097,36724,67724,137740,69656,45788,55256,144594,33634,70391,65370,40201,121453,31946,30148,20713,34711,20264,62527,28817,20463,22106,39425,44089,30585,35112,20162,18878,10786,5075,13857,18680,19423,24813,26672,41398,43187,23874,21314,22725,20957,21653,16874,16979,1533,5129,6542,9770,2720,2758,4414,28367,4700,7491,7805
