"車站日期",松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,臺大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿中心,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2017/12/23,"5,280 ","12,769 ","28,963 ","60,591 ","19,901 ","13,612 ","10,563 ","4,490 ","3,226 ","12,191 ","2,492 ","4,572 ","14,343 ","8,959 ","16,003 ","7,361 ","8,280 ","5,109 ","9,114 ","4,277 ","7,518 ","8,266 ","2,926 ","24,836 ","2,846 ","16,723 ","11,310 ","16,771 ","20,121 ","18,811 ","10,176 ","41,467 ","22,888 ","32,474 ","33,454 ","7,272 ","39,706 ","29,028 ","25,157 ","22,223 ","17,162 ","229,622 ","48,174 ","21,542 ","21,978 ","34,594 ","47,614 ","35,635 ","23,977 ","11,326 ","29,226 ","7,343 ","8,142 ","17,825 ","9,861 ","3,827 ","2,193 ","10,580 ","10,106 ","7,043 ","56,408 ","8,290 ","15,055 ","8,297 ","21,987 ","20,477 ","41,247 ","103,260 ","42,619 ","26,715 ","38,760 ","108,989 ","23,220 ","39,604 ","45,522 ","23,561 ","87,380 ","19,130 ","17,535 ","11,310 ","17,133 ","13,346 ","50,629 ","16,460 ","14,042 ","13,369 ","24,089 ","19,976 ","19,773 ","24,839 ","10,616 ","11,005 ","5,389 ","3,242 ","7,084 ","9,340 ","10,640 ","14,399 ","16,329 ","24,500 ","29,138 ","13,705 ","13,212 ","13,633 ","12,325 ","12,833 ","9,820 ","9,415 ",,,,,,,,,,,
2017/12/24,"5,062 ","10,727 ","21,648 ","51,403 ","15,632 ","10,581 ","8,379 ","3,691 ","2,530 ","8,611 ","2,013 ","3,511 ","12,837 ","7,405 ","13,837 ","5,712 ","6,584 ","4,038 ","7,322 ","3,869 ","6,163 ","6,613 ","2,744 ","18,400 ","2,664 ","12,416 ","9,591 ","13,677 ","15,275 ","15,135 ","8,515 ","33,631 ","18,365 ","23,931 ","26,790 ","4,468 ","31,822 ","22,710 ","20,567 ","18,495 ","11,407 ","208,241 ","40,275 ","16,710 ","21,815 ","30,358 ","39,549 ","29,319 ","22,130 ","8,726 ","23,082 ","6,153 ","6,877 ","15,213 ","9,661 ","3,100 ","1,691 ","8,501 ","7,965 ","5,838 ","49,979 ","7,371 ","12,384 ","6,796 ","18,277 ","16,253 ","33,073 ","84,882 ","34,562 ","21,819 ","33,064 ","92,231 ","15,269 ","32,298 ","37,613 ","19,802 ","82,258 ","15,102 ","14,434 ","9,106 ","15,346 ","11,169 ","48,022 ","13,314 ","11,342 ","10,482 ","18,309 ","14,035 ","15,389 ","19,983 ","8,103 ","8,952 ","4,465 ","2,439 ","5,798 ","7,752 ","8,906 ","12,721 ","13,840 ","19,832 ","24,195 ","10,902 ","10,714 ","10,457 ","10,054 ","10,404 ","8,073 ","7,544 ",,,,,,,,,,,
2017/12/25,"5,615 ","16,122 ","40,603 ","51,641 ","27,536 ","15,865 ","12,208 ","4,341 ","3,191 ","15,551 ","2,515 ","4,642 ","7,642 ","10,713 ","12,094 ","17,807 ","16,245 ","6,128 ","8,414 ","3,623 ","8,737 ","8,629 ","5,243 ","27,875 ","2,371 ","12,985 ","10,996 ","16,642 ","22,037 ","17,672 ","9,782 ","30,567 ","19,429 ","32,917 ","31,093 ","9,347 ","36,964 ","27,209 ","26,155 ","22,315 ","25,289 ","169,346 ","40,649 ","23,544 ","26,006 ","27,584 ","39,586 ","29,198 ","23,635 ","14,021 ","32,698 ","7,521 ","10,176 ","18,185 ","8,276 ","3,475 ","2,621 ","12,574 ","9,860 ","7,149 ","40,782 ","8,623 ","12,764 ","7,456 ","22,411 ","24,092 ","33,109 ","58,740 ","43,475 ","26,629 ","33,318 ","78,679 ","23,895 ","35,092 ","41,682 ","22,769 ","76,764 ","20,461 ","17,416 ","14,612 ","17,624 ","12,969 ","41,442 ","18,021 ","8,783 ","11,865 ","39,706 ","24,350 ","24,092 ","25,959 ","8,415 ","10,808 ","4,919 ","5,005 ","6,062 ","10,171 ","9,702 ","14,307 ","18,784 ","29,515 ","26,791 ","14,006 ","13,084 ","12,284 ","12,880 ","12,431 ","10,589 ","9,525 ",,,,,,,,,,,
2017/12/26,"5,691 ","16,879 ","41,477 ","48,917 ","28,013 ","16,228 ","12,666 ","4,349 ","3,368 ","15,391 ","2,593 ","4,643 ","9,403 ","11,217 ","11,679 ","18,805 ","16,856 ","6,124 ","8,480 ","3,355 ","8,584 ","8,756 ","5,298 ","28,553 ","2,393 ","12,792 ","10,993 ","17,118 ","22,193 ","17,433 ","9,782 ","29,543 ","18,923 ","33,772 ","32,695 ","11,169 ","37,533 ","27,781 ","26,333 ","22,700 ","25,615 ","150,216 ","39,623 ","22,883 ","26,086 ","27,674 ","39,128 ","31,117 ","24,316 ","14,021 ","32,640 ","8,224 ","10,375 ","18,550 ","8,287 ","3,571 ","3,042 ","13,514 ","9,651 ","7,326 ","39,877 ","8,458 ","11,997 ","7,354 ","22,282 ","24,296 ","31,761 ","44,463 ","43,209 ","26,367 ","31,985 ","72,463 ","24,657 ","33,627 ","38,866 ","21,994 ","65,506 ","20,782 ","17,287 ","14,651 ","16,781 ","13,076 ","31,949 ","18,522 ","8,485 ","12,074 ","40,543 ","24,711 ","24,695 ","26,113 ","12,953 ","10,929 ","5,053 ","5,104 ","6,410 ","10,377 ","9,403 ","13,973 ","18,873 ","29,427 ","26,804 ","13,899 ","13,018 ","12,346 ","12,844 ","12,400 ","10,591 ","9,376 ",,,,,,,,,,,
2017/12/27,"6,029 ","16,852 ","42,046 ","49,895 ","28,382 ","16,772 ","12,764 ","4,485 ","3,335 ","15,528 ","2,653 ","4,821 ","8,746 ","11,169 ","11,398 ","19,038 ","16,998 ","6,102 ","8,652 ","3,519 ","8,853 ","8,741 ","5,469 ","29,090 ","2,276 ","12,909 ","11,510 ","17,645 ","22,586 ","17,791 ","10,092 ","30,427 ","19,520 ","34,645 ","32,475 ","11,279 ","37,764 ","27,961 ","26,443 ","22,640 ","25,065 ","152,182 ","40,899 ","23,575 ","26,536 ","27,691 ","39,333 ","31,373 ","24,737 ","14,335 ","33,113 ","8,467 ","10,378 ","18,692 ","8,227 ","3,728 ","3,135 ","13,780 ","9,937 ","7,646 ","40,458 ","8,504 ","12,317 ","7,295 ","22,238 ","24,154 ","32,361 ","44,600 ","43,391 ","26,807 ","32,135 ","74,477 ","24,979 ","34,952 ","39,850 ","22,487 ","65,856 ","21,311 ","17,497 ","14,915 ","17,199 ","13,012 ","32,793 ","18,495 ","8,564 ","12,151 ","41,053 ","25,448 ","25,140 ","26,988 ","13,301 ","11,027 ","5,153 ","5,139 ","6,164 ","10,424 ","9,618 ","14,078 ","18,909 ","29,873 ","27,126 ","13,973 ","13,069 ","12,316 ","13,011 ","12,456 ","10,812 ","9,478 ",,,,,,,,,,,
2017/12/28,"6,136 ","17,100 ","42,185 ","51,151 ","28,409 ","16,602 ","12,795 ","4,480 ","3,321 ","15,657 ","2,663 ","4,798 ","9,581 ","11,172 ","12,740 ","18,807 ","16,832 ","6,193 ","8,669 ","3,700 ","8,740 ","8,758 ","5,322 ","29,948 ","2,494 ","13,256 ","11,509 ","17,611 ","23,025 ","17,810 ","10,046 ","31,063 ","20,061 ","34,496 ","32,627 ","11,263 ","38,444 ","28,057 ","26,461 ","22,752 ","25,549 ","155,212 ","41,518 ","23,325 ","26,507 ","27,682 ","40,939 ","32,568 ","24,507 ","14,296 ","33,411 ","8,330 ","10,364 ","18,730 ","8,481 ","3,664 ","3,030 ","13,788 ","9,996 ","7,861 ","42,601 ","8,572 ","12,322 ","7,482 ","22,643 ","24,223 ","32,094 ","44,806 ","43,185 ","26,906 ","32,378 ","74,298 ","24,641 ","34,607 ","40,308 ","22,919 ","67,318 ","21,197 ","17,516 ","14,951 ","17,594 ","13,001 ","33,713 ","18,929 ","8,938 ","12,240 ","40,508 ","25,133 ","24,675 ","27,785 ","13,476 ","11,064 ","5,008 ","5,062 ","6,252 ","10,515 ","9,667 ","14,478 ","19,101 ","29,816 ","27,490 ","13,934 ","13,023 ","12,152 ","13,085 ","12,628 ","10,634 ","9,507 ",,,,,,,,,,,
2017/12/29,"7,242 ","17,660 ","43,555 ","59,416 ","30,123 ","17,867 ","13,676 ","4,832 ","3,467 ","17,634 ","2,787 ","4,968 ","10,587 ","12,082 ","13,073 ","19,150 ","17,916 ","7,319 ","9,501 ","3,806 ","9,624 ","9,465 ","6,135 ","31,105 ","2,611 ","14,303 ","12,114 ","18,904 ","24,658 ","19,522 ","11,161 ","36,984 ","22,321 ","36,146 ","35,706 ","11,605 ","40,676 ","29,586 ","27,927 ","23,862 ","25,502 ","189,707 ","46,971 ","24,466 ","28,262 ","29,349 ","44,289 ","36,255 ","26,338 ","14,770 ","33,730 ","8,927 ","10,904 ","20,941 ","9,499 ","3,718 ","2,912 ","14,274 ","10,314 ","8,311 ","49,066 ","9,043 ","13,418 ","7,903 ","23,217 ","24,644 ","34,150 ","52,647 ","46,003 ","27,882 ","34,056 ","86,139 ","23,500 ","37,367 ","44,960 ","25,442 ","76,699 ","23,067 ","19,156 ","15,989 ","20,009 ","13,768 ","38,080 ","20,117 ","9,332 ","13,887 ","43,218 ","23,200 ","26,208 ","28,327 ","14,477 ","11,422 ","5,225 ","5,261 ","7,085 ","10,842 ","10,333 ","16,879 ","20,511 ","31,738 ","30,658 ","14,487 ","13,658 ","13,438 ","13,689 ","13,179 ","11,474 ","10,364 ",,,,,,,,,,,
2017/12/30,"5,105 ","11,883 ","25,421 ","59,265 ","16,727 ","10,897 ","9,492 ","4,078 ","2,902 ","10,476 ","2,019 ","3,418 ","12,969 ","7,775 ","13,784 ","6,247 ","7,494 ","4,520 ","8,470 ","3,433 ","6,722 ","7,105 ","3,454 ","32,489 ","2,192 ","12,386 ","9,937 ","14,857 ","17,512 ","16,302 ","9,563 ","34,471 ","20,465 ","27,207 ","28,112 ","5,006 ","34,743 ","23,871 ","22,179 ","19,842 ","12,821 ","196,620 ","46,564 ","22,495 ","20,386 ","29,498 ","46,168 ","32,239 ","21,707 ","10,190 ","26,252 ","6,870 ","7,671 ","16,954 ","10,656 ","3,272 ","2,063 ","9,301 ","8,891 ","5,997 ","52,109 ","7,402 ","11,934 ","7,116 ","18,781 ","17,696 ","33,383 ","63,546 ","35,872 ","23,144 ","34,408 ","100,735 ","16,819 ","35,056 ","41,828 ","21,646 ","70,774 ","17,323 ","15,952 ","10,102 ","18,198 ","10,796 ","39,528 ","14,720 ","10,875 ","12,203 ","22,123 ","17,458 ","17,569 ","25,029 ","9,228 ","9,672 ","4,007 ","2,735 ","5,963 ","7,942 ","10,129 ","13,082 ","15,022 ","23,162 ","26,688 ","11,665 ","11,474 ","11,669 ","10,802 ","11,530 ","8,140 ","8,353 ",,,,,,,,,,,
2017/12/31,"5,166 ","12,663 ","27,023 ","69,802 ","24,217 ","11,221 ","16,606 ","5,306 ","3,530 ","9,942 ","2,319 ","4,054 ","15,724 ","8,929 ","26,584 ","7,482 ","8,006 ","5,282 ","9,618 ","3,924 ","7,719 ","8,593 ","4,244 ","38,843 ","2,549 ","13,471 ","10,172 ","15,616 ","17,855 ","16,345 ","9,743 ","37,361 ","19,211 ","25,461 ","31,462 ","4,803 ","36,686 ","25,490 ","23,960 ","21,601 ","11,808 ","247,112 ","48,653 ","19,345 ","22,341 ","29,852 ","47,726 ","32,608 ","23,273 ","9,307 ","24,513 ","6,931 ","8,210 ","17,295 ","12,004 ","3,269 ","1,956 ","9,356 ","8,774 ","6,607 ","56,332 ","9,787 ","13,910 ","7,646 ","21,216 ","18,043 ","37,298 ","72,021 ","38,299 ","24,347 ","39,239 ","128,617 ","18,116 ","39,396 ","52,488 ","47,004 ","118,167 ","32,291 ","20,195 ","12,109 ","24,073 ","39,051 ","83,360 ","36,744 ","14,092 ","12,803 ","23,131 ","18,885 ","23,112 ","34,835 ","10,506 ","11,629 ","5,280 ","3,546 ","7,780 ","9,076 ","12,150 ","12,865 ","17,158 ","23,732 ","30,220 ","13,635 ","12,778 ","13,629 ","12,540 ","13,063 ","11,365 ","10,348 ",,,,,,,,,,,
2018/1/1,"5,467 ","8,478 ","17,637 ","43,191 ","11,817 ","7,506 ","7,377 ","3,496 ","1,966 ","6,813 ","1,827 ","2,900 ","13,812 ","5,257 ","11,288 ","4,440 ","5,227 ","3,396 ","6,365 ","3,478 ","4,975 ","5,477 ","2,669 ","26,398 ","1,675 ","12,176 ","7,848 ","11,371 ","12,571 ","11,546 ","7,386 ","23,477 ","13,561 ","17,626 ","22,550 ","4,025 ","27,305 ","18,549 ","17,002 ","16,176 ","12,187 ","191,148 ","34,137 ","16,143 ","16,350 ","33,572 ","36,646 ","25,825 ","17,042 ","7,095 ","19,318 ","5,216 ","6,462 ","13,574 ","8,888 ","2,437 ","1,812 ","8,168 ","7,400 ","5,528 ","55,080 ","5,873 ","10,055 ","5,402 ","15,429 ","12,506 ","23,853 ","43,622 ","26,343 ","17,101 ","35,742 ","84,304 ","11,106 ","23,617 ","28,183 ","15,444 ","55,913 ","13,163 ","12,913 ","7,593 ","17,279 ","12,524 ","30,979 ","12,097 ","7,849 ","9,931 ","16,558 ","10,323 ","13,719 ","19,872 ","5,469 ","6,635 ","3,369 ","2,067 ","5,059 ","6,304 ","8,140 ","11,362 ","12,000 ","19,837 ","20,847 ","8,952 ","8,680 ","8,452 ","8,394 ","9,147 ","6,199 ","6,476 ",,,,,,,,,,,
2018/1/2,"5,797 ","15,883 ","38,951 ","44,740 ","26,686 ","15,533 ","12,140 ","4,243 ","3,132 ","14,846 ","2,572 ","4,619 ","8,345 ","10,398 ","10,455 ","17,988 ","16,517 ","5,814 ","8,498 ","3,447 ","7,532 ","8,413 ","5,362 ","33,419 ","2,304 ","11,966 ","10,792 ","16,509 ","21,339 ","16,605 ","9,524 ","27,703 ","17,852 ","31,738 ","30,595 ","10,591 ","36,126 ","26,462 ","25,239 ","21,958 ","24,238 ","151,553 ","37,433 ","22,071 ","25,423 ","27,399 ","37,156 ","29,797 ","23,084 ","13,590 ","30,840 ","7,957 ","9,720 ","17,857 ","7,865 ","3,524 ","2,836 ","13,142 ","9,491 ","7,363 ","39,244 ","8,202 ","12,047 ","6,967 ","21,575 ","23,505 ","29,367 ","36,686 ","40,919 ","25,418 ","31,497 ","68,039 ","22,927 ","31,518 ","35,185 ","20,406 ","57,628 ","20,592 ","16,809 ","13,864 ","17,479 ","12,827 ","30,244 ","17,409 ","8,516 ","11,713 ","38,266 ","24,448 ","23,679 ","26,053 ","12,629 ","10,600 ","4,723 ","5,025 ","5,980 ","9,983 ","8,796 ","13,974 ","18,130 ","28,011 ","26,137 ","13,602 ","12,472 ","11,875 ","12,510 ","12,019 ","10,289 ","9,164 ",,,,,,,,,,,
2018/1/3,"5,459 ","16,590 ","39,906 ","45,897 ","27,241 ","16,021 ","12,368 ","4,317 ","3,246 ","15,275 ","2,688 ","4,598 ","8,123 ","10,768 ","10,800 ","18,826 ","17,129 ","5,810 ","8,586 ","3,585 ","8,579 ","8,493 ","5,481 ","35,191 ","2,352 ","12,905 ","11,134 ","16,962 ","21,991 ","17,100 ","9,676 ","27,807 ","18,325 ","33,101 ","31,203 ","10,990 ","36,417 ","27,791 ","26,132 ","22,322 ","25,406 ","137,097 ","37,974 ","23,399 ","25,914 ","27,078 ","37,013 ","30,143 ","23,707 ","14,030 ","32,204 ","8,304 ","10,021 ","18,351 ","7,214 ","3,561 ","3,103 ","13,523 ","9,766 ","7,284 ","38,905 ","8,394 ","12,228 ","7,258 ","21,732 ","24,095 ","30,520 ","36,165 ","42,349 ","26,368 ","31,605 ","67,845 ","24,103 ","32,579 ","36,129 ","21,291 ","58,100 ","20,534 ","16,867 ","14,399 ","17,516 ","12,804 ","29,621 ","17,999 ","8,600 ","11,444 ","39,545 ","25,072 ","23,844 ","26,130 ","12,778 ","10,911 ","4,942 ","4,952 ","5,961 ","10,321 ","9,062 ","13,724 ","18,569 ","29,144 ","26,008 ","13,935 ","12,772 ","12,036 ","12,738 ","12,156 ","10,424 ","9,428 ",,,,,,,,,,,
2018/1/4,"5,643 ","16,675 ","40,581 ","46,539 ","27,650 ","16,642 ","12,574 ","4,423 ","3,290 ","15,412 ","2,600 ","4,682 ","7,901 ","10,830 ","10,795 ","18,781 ","17,083 ","6,034 ","8,503 ","3,400 ","8,363 ","8,500 ","5,629 ","35,182 ","2,455 ","13,002 ","11,017 ","16,798 ","22,854 ","16,863 ","9,776 ","28,259 ","18,390 ","33,433 ","32,079 ","10,893 ","36,689 ","27,164 ","26,207 ","22,396 ","25,390 ","138,284 ","38,637 ","22,558 ","25,789 ","26,932 ","37,182 ","30,353 ","23,863 ","14,141 ","32,411 ","8,309 ","10,195 ","17,964 ","7,228 ","3,512 ","3,004 ","13,802 ","9,750 ","7,412 ","38,560 ","8,338 ","12,115 ","7,131 ","21,755 ","24,004 ","30,069 ","36,266 ","42,638 ","26,498 ","31,023 ","66,714 ","23,763 ","32,776 ","36,660 ","21,424 ","59,619 ","20,754 ","17,065 ","14,244 ","17,709 ","12,689 ","30,386 ","18,007 ","8,254 ","11,297 ","40,557 ","25,577 ","24,307 ","25,904 ","12,954 ","10,717 ","5,011 ","5,093 ","5,975 ","10,291 ","9,140 ","13,942 ","18,409 ","29,538 ","26,196 ","13,750 ","12,752 ","12,011 ","12,746 ","11,972 ","10,584 ","9,369 ",,,,,,,,,,,
2018/1/5,"6,286 ","17,561 ","42,664 ","53,590 ","29,018 ","17,542 ","13,202 ","4,710 ","3,395 ","19,134 ","2,805 ","4,840 ","6,731 ","11,763 ","12,679 ","20,007 ","18,554 ","6,702 ","9,411 ","3,463 ","9,473 ","9,175 ","6,162 ","37,718 ","2,625 ","13,399 ","11,828 ","18,595 ","24,854 ","18,475 ","10,826 ","31,776 ","21,540 ","36,028 ","33,563 ","11,373 ","39,729 ","29,301 ","28,041 ","23,648 ","25,654 ","163,884 ","43,458 ","24,499 ","27,729 ","27,974 ","39,279 ","32,787 ","25,891 ","14,763 ","33,957 ","8,736 ","10,661 ","19,964 ","7,629 ","3,869 ","3,160 ","14,123 ","10,169 ","8,009 ","40,770 ","9,036 ","12,618 ","7,982 ","23,162 ","25,257 ","32,760 ","42,429 ","45,607 ","27,960 ","33,112 ","77,338 ","25,519 ","37,292 ","41,843 ","23,777 ","68,285 ","22,712 ","18,707 ","15,961 ","19,820 ","12,544 ","40,151 ","19,873 ","8,503 ","12,592 ","43,407 ","27,330 ","25,551 ","28,223 ","13,622 ","11,393 ","5,491 ","5,431 ","6,680 ","10,956 ","10,328 ","15,726 ","19,901 ","31,684 ","28,589 ","14,384 ","13,425 ","13,231 ","13,937 ","13,066 ","11,301 ","10,465 ",,,,,,,,,,,
2018/1/6,"4,024 ","10,995 ","26,117 ","55,568 ","18,164 ","11,818 ","8,900 ","3,890 ","2,522 ","9,786 ","1,903 ","2,911 ","5,309 ","7,411 ","10,762 ","6,341 ","7,337 ","4,085 ","7,789 ","2,633 ","5,972 ","6,775 ","3,137 ","32,485 ","2,065 ","10,362 ","9,150 ","14,087 ","17,070 ","16,320 ","9,153 ","31,109 ","18,805 ","29,195 ","24,894 ","5,753 ","32,367 ","22,759 ","22,023 ","18,662 ","12,341 ","171,753 ","42,706 ","19,331 ","18,626 ","22,586 ","30,359 ","26,389 ","19,491 ","9,536 ","25,296 ","6,209 ","6,465 ","14,190 ","7,488 ","3,336 ","1,867 ","8,250 ","7,805 ","5,076 ","29,658 ","6,044 ","9,813 ","5,958 ","17,043 ","16,979 ","28,958 ","39,764 ","34,458 ","21,644 ","28,748 ","84,640 ","16,051 ","32,662 ","37,512 ","18,943 ","57,201 ","16,440 ","14,335 ","9,464 ","17,127 ","7,419 ","38,984 ","13,899 ","8,226 ","10,164 ","22,798 ","20,476 ","16,412 ","18,257 ","8,596 ","8,229 ","4,076 ","2,491 ","5,480 ","7,729 ","8,817 ","12,070 ","14,552 ","22,684 ","25,369 ","10,832 ","10,179 ","10,792 ","10,072 ","10,565 ","7,372 ","7,724 ",,,,,,,,,,,
2018/1/7,"3,927 ","8,396 ","17,998 ","42,993 ","13,242 ","9,006 ","6,607 ","3,115 ","2,100 ","6,516 ","1,386 ","2,156 ","3,316 ","5,246 ","8,582 ","5,107 ","5,257 ","3,168 ","5,881 ","2,031 ","4,745 ","5,335 ","2,913 ","27,576 ","1,935 ","8,203 ","7,241 ","10,910 ","12,816 ","11,505 ","7,487 ","21,578 ","14,332 ","20,557 ","20,496 ","3,999 ","25,970 ","18,102 ","16,993 ","14,981 ","9,655 ","157,118 ","33,951 ","13,580 ","16,529 ","18,161 ","23,833 ","19,322 ","15,016 ","6,878 ","16,697 ","4,764 ","5,071 ","10,670 ","5,884 ","2,426 ","1,277 ","5,571 ","5,762 ","3,941 ","22,695 ","5,419 ","8,290 ","4,936 ","14,008 ","12,520 ","22,546 ","34,944 ","27,177 ","16,899 ","23,506 ","67,446 ","13,258 ","23,638 ","28,052 ","14,559 ","47,134 ","13,020 ","11,422 ","7,687 ","15,407 ","5,740 ","34,134 ","10,113 ","6,502 ","8,100 ","16,888 ","11,789 ","12,816 ","14,440 ","5,759 ","5,997 ","3,119 ","2,119 ","4,695 ","6,086 ","7,509 ","10,080 ","11,722 ","17,712 ","20,402 ","8,495 ","7,732 ","8,601 ","7,980 ","8,501 ","5,770 ","6,101 ",,,,,,,,,,,
2018/1/8,"5,128 ","16,678 ","41,377 ","44,358 ","27,451 ","16,601 ","12,251 ","4,447 ","3,200 ","15,167 ","2,528 ","4,388 ","4,106 ","10,299 ","10,290 ","19,035 ","17,115 ","5,734 ","8,523 ","3,003 ","8,478 ","8,357 ","5,917 ","28,185 ","2,390 ","11,980 ","10,957 ","16,882 ","22,628 ","16,664 ","9,848 ","26,325 ","17,849 ","33,075 ","28,163 ","11,425 ","37,385 ","27,171 ","26,394 ","22,211 ","26,456 ","143,339 ","36,046 ","22,542 ","25,114 ","24,689 ","31,419 ","27,384 ","22,505 ","13,674 ","31,184 ","8,165 ","9,777 ","16,347 ","6,008 ","3,448 ","2,943 ","13,293 ","9,165 ","6,992 ","31,631 ","8,326 ","11,675 ","7,269 ","21,728 ","24,393 ","29,281 ","36,741 ","42,358 ","25,699 ","29,389 ","65,004 ","24,229 ","32,058 ","35,998 ","20,782 ","60,038 ","20,673 ","17,113 ","14,541 ","16,949 ","11,238 ","35,958 ","17,885 ","7,235 ","11,231 ","41,212 ","25,189 ","24,465 ","24,777 ","12,937 ","10,428 ","5,069 ","5,314 ","6,141 ","10,902 ","9,866 ","14,002 ","18,627 ","29,788 ","24,957 ","13,944 ","12,563 ","12,464 ","13,269 ","12,569 ","10,281 ","9,476 ",,,,,,,,,,,
2018/1/9,"5,235 ","16,719 ","42,201 ","45,649 ","28,053 ","16,937 ","12,491 ","4,487 ","3,327 ","15,333 ","2,466 ","4,564 ","5,128 ","10,794 ","10,761 ","19,633 ","17,411 ","5,832 ","8,451 ","3,061 ","8,476 ","8,493 ","5,917 ","28,335 ","2,368 ","12,168 ","11,115 ","17,019 ","23,068 ","17,497 ","10,260 ","27,356 ","18,985 ","34,480 ","29,912 ","12,001 ","37,902 ","27,701 ","26,922 ","22,781 ","25,855 ","132,245 ","37,193 ","22,651 ","25,285 ","25,277 ","33,659 ","28,477 ","23,529 ","13,859 ","31,497 ","8,274 ","9,958 ","17,114 ","7,116 ","3,560 ","3,057 ","13,679 ","9,522 ","7,247 ","33,388 ","8,367 ","11,478 ","7,372 ","22,128 ","24,590 ","30,343 ","36,565 ","43,044 ","26,485 ","29,915 ","67,656 ","24,827 ","32,907 ","36,789 ","21,368 ","59,184 ","21,428 ","17,423 ","14,563 ","16,303 ","11,549 ","28,167 ","18,046 ","7,655 ","11,317 ","41,444 ","25,411 ","24,817 ","24,874 ","13,282 ","10,723 ","5,215 ","5,343 ","6,194 ","11,195 ","9,991 ","13,893 ","18,794 ","30,150 ","25,893 ","14,060 ","12,758 ","12,571 ","13,479 ","12,737 ","10,480 ","9,758 ",,,,,,,,,,,
2018/1/10,"5,052 ","16,733 ","40,810 ","46,631 ","27,299 ","16,115 ","12,538 ","4,365 ","3,363 ","15,407 ","2,658 ","4,582 ","6,634 ","10,795 ","12,055 ","19,231 ","17,134 ","5,852 ","8,660 ","3,480 ","8,765 ","8,618 ","5,522 ","29,202 ","2,267 ","12,520 ","11,298 ","17,400 ","22,695 ","17,480 ","9,832 ","28,118 ","19,096 ","33,772 ","30,431 ","11,440 ","37,906 ","28,141 ","26,577 ","22,865 ","25,650 ","134,554 ","37,851 ","22,794 ","25,921 ","26,143 ","36,416 ","30,035 ","24,105 ","14,031 ","32,675 ","8,357 ","10,004 ","18,013 ","7,276 ","3,576 ","3,187 ","14,088 ","9,952 ","7,320 ","37,233 ","8,668 ","11,721 ","7,435 ","22,205 ","24,394 ","31,058 ","36,822 ","43,297 ","27,227 ","31,017 ","69,489 ","23,891 ","32,336 ","36,916 ","21,667 ","58,902 ","21,220 ","17,132 ","14,338 ","16,359 ","12,530 ","28,386 ","18,077 ","8,013 ","11,121 ","40,971 ","25,118 ","24,466 ","26,335 ","12,959 ","11,031 ","5,051 ","5,229 ","6,047 ","10,859 ","9,531 ","13,596 ","18,124 ","30,395 ","25,586 ","14,106 ","13,082 ","12,456 ","13,127 ","12,676 ","10,550 ","9,596 ",,,,,,,,,,,
2018/1/11,"5,293 ","16,583 ","41,391 ","48,702 ","27,258 ","16,574 ","12,329 ","4,369 ","3,311 ","15,381 ","2,631 ","4,624 ","6,642 ","11,297 ","11,222 ","19,152 ","16,917 ","5,950 ","8,595 ","3,266 ","8,310 ","8,430 ","5,587 ","29,022 ","2,342 ","12,286 ","11,133 ","17,027 ","23,158 ","17,567 ","9,999 ","28,806 ","19,341 ","34,247 ","30,139 ","11,185 ","37,353 ","27,955 ","26,567 ","22,628 ","25,065 ","136,480 ","38,248 ","22,366 ","25,943 ","26,220 ","34,691 ","29,563 ","24,099 ","13,913 ","32,729 ","8,262 ","10,134 ","18,074 ","7,341 ","3,629 ","3,058 ","13,991 ","9,765 ","7,400 ","36,860 ","8,601 ","11,889 ","7,404 ","22,265 ","24,191 ","30,722 ","36,931 ","43,274 ","26,906 ","31,357 ","69,454 ","23,644 ","33,449 ","37,618 ","22,186 ","61,076 ","20,769 ","17,236 ","14,379 ","16,454 ","12,466 ","29,274 ","18,189 ","8,129 ","11,136 ","40,447 ","25,772 ","24,582 ","26,522 ","12,778 ","11,008 ","5,136 ","5,236 ","6,126 ","10,622 ","9,485 ","13,847 ","18,509 ","30,196 ","25,733 ","14,016 ","13,000 ","12,360 ","13,013 ","12,369 ","10,554 ","9,737 ",,,,,,,,,,,
