"日期",松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,臺大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿中心,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2018/4/10,"5,588 ","15,373 ","42,286 ","43,812 ","27,410 ","15,362 ","12,024 ","3,920 ","3,205 ","15,973 ","2,157 ","4,736 ","6,823 ","10,933 ","10,218 ","19,496 ","17,409 ","5,715 ","8,893 ","3,211 ","8,502 ","8,504 ","4,798 ","27,870 ","2,353 ","11,538 ","11,782 ","16,848 ","22,034 ","17,438 ","9,441 ","27,001 ","17,893 ","33,134 ","28,437 ","11,440 ","37,851 ","27,831 ","25,553 ","21,488 ","27,466 ","129,214 ","35,799 ","23,500 ","24,573 ","27,127 ","32,808 ","28,970 ","24,889 ","13,559 ","33,597 ","7,873 ","8,849 ","19,553 ","5,081 ","3,585 ","3,173 ","14,028 ","10,231 ","7,259 ","35,250 ","8,068 ","12,670 ","7,206 ","22,546 ","22,357 ","27,471 ","39,039 ","41,442 ","26,900 ","27,522 ","59,502 ","24,205 ","30,569 ","35,669 ","21,477 ","58,024 ","20,776 ","16,603 ","15,249 ","16,220 ","11,024 ","25,144 ","18,536 ","8,030 ","11,089 ","39,670 ","25,605 ","24,641 ","23,753 ","13,578 ","11,901 ","4,584 ","5,073 ","6,247 ","10,135 ","9,489 ","11,889 ","17,649 ","29,927 ","23,697 ","12,673 ","13,170 ","12,464 ","12,328 ","12,148 ","9,970 ","8,750 ",0,0,0,0,0,0,0,0,0,0,0
2018/4/11,"5,382 ","15,890 ","42,782 ","44,512 ","27,722 ","15,370 ","11,927 ","3,997 ","3,110 ","15,946 ","2,116 ","4,645 ","6,453 ","10,734 ","10,814 ","19,439 ","17,619 ","5,715 ","8,865 ","3,291 ","8,788 ","8,358 ","4,889 ","32,247 ","2,328 ","11,674 ","12,094 ","16,882 ","22,173 ","17,046 ","9,455 ","27,111 ","18,117 ","33,451 ","29,255 ","11,593 ","38,035 ","28,036 ","25,864 ","21,820 ","27,606 ","133,212 ","36,983 ","24,027 ","24,850 ","26,897 ","33,876 ","29,008 ","24,506 ","13,475 ","34,409 ","7,737 ","8,697 ","19,388 ","5,192 ","3,571 ","3,216 ","14,196 ","10,152 ","7,365 ","35,931 ","8,272 ","12,739 ","7,341 ","22,820 ","22,648 ","27,833 ","40,002 ","41,313 ","27,240 ","28,187 ","62,473 ","25,582 ","31,460 ","37,010 ","22,347 ","59,611 ","20,673 ","16,937 ","15,309 ","17,410 ","11,042 ","26,530 ","18,515 ","8,180 ","11,241 ","40,609 ","25,913 ","24,520 ","23,790 ","13,499 ","11,931 ","4,543 ","5,055 ","6,272 ","10,160 ","9,534 ","11,900 ","17,766 ","30,307 ","23,921 ","12,971 ","13,340 ","12,654 ","12,235 ","12,408 ","9,994 ","8,749 ",0,0,0,0,0,0,0,0,0,0,0
2018/4/12,"5,490 ","16,084 ","43,080 ","45,101 ","27,663 ","15,623 ","11,815 ","3,962 ","3,162 ","15,712 ","2,120 ","4,558 ","5,794 ","10,707 ","10,413 ","19,673 ","17,285 ","5,792 ","8,918 ","3,131 ","8,878 ","8,350 ","4,925 ","32,753 ","2,499 ","11,118 ","11,954 ","16,706 ","22,420 ","17,133 ","9,651 ","27,323 ","18,411 ","33,718 ","29,212 ","11,338 ","38,108 ","27,974 ","25,928 ","21,385 ","27,355 ","136,630 ","37,205 ","23,554 ","24,107 ","26,083 ","32,163 ","28,484 ","23,590 ","13,280 ","33,367 ","7,749 ","8,818 ","18,818 ","5,117 ","3,561 ","3,178 ","13,640 ","9,897 ","6,988 ","34,097 ","8,094 ","12,608 ","7,109 ","22,320 ","22,463 ","27,111 ","41,509 ","41,266 ","27,108 ","27,878 ","63,692 ","25,205 ","31,601 ","37,369 ","23,149 ","62,073 ","21,110 ","16,682 ","15,470 ","18,108 ","10,652 ","28,412 ","18,759 ","7,734 ","11,106 ","41,220 ","25,773 ","25,212 ","23,417 ","13,897 ","12,010 ","4,513 ","5,036 ","5,967 ","10,381 ","9,730 ","12,235 ","17,882 ","30,243 ","24,398 ","12,820 ","13,045 ","12,623 ","12,342 ","12,283 ","9,918 ","8,710 ",0,0,0,0,0,0,0,0,0,0,0
2018/4/13,"6,069 ","16,933 ","45,766 ","52,657 ","28,712 ","16,398 ","12,697 ","4,149 ","3,166 ","16,265 ","2,186 ","4,782 ","7,010 ","10,722 ","11,737 ","19,397 ","17,922 ","6,073 ","9,353 ","3,402 ","8,955 ","8,750 ","5,064 ","33,872 ","2,401 ","12,570 ","12,431 ","17,746 ","23,516 ","18,440 ","10,111 ","31,473 ","20,794 ","35,975 ","32,617 ","11,862 ","39,523 ","29,311 ","26,974 ","22,245 ","27,372 ","170,727 ","44,408 ","26,161 ","26,290 ","28,614 ","38,513 ","31,321 ","25,825 ","13,748 ","34,571 ","7,963 ","9,345 ","20,316 ","6,174 ","3,593 ","3,227 ","13,935 ","10,409 ","7,126 ","37,598 ","8,757 ","14,248 ","7,669 ","23,743 ","22,992 ","30,267 ","46,185 ","42,620 ","28,404 ","30,357 ","76,794 ","25,935 ","34,097 ","43,057 ","26,198 ","70,169 ","21,830 ","17,764 ","15,925 ","20,567 ","11,811 ","32,995 ","20,504 ","8,611 ","12,153 ","43,664 ","27,595 ","26,338 ","26,394 ","15,541 ","12,637 ","4,990 ","5,300 ","6,638 ","10,711 ","10,254 ","12,634 ","19,280 ","31,725 ","27,451 ","13,465 ","14,021 ","13,375 ","12,669 ","12,971 ","10,399 ","9,275 ",0,0,0,0,0,0,0,0,0,0,0
2018/4/14,"4,349 ","11,084 ","27,373 ","53,783 ","22,031 ","11,792 ","9,095 ","3,810 ","2,577 ","10,688 ","1,746 ","3,341 ","8,113 ","8,025 ","11,040 ","7,058 ","9,094 ","4,560 ","8,852 ","3,405 ","5,959 ","7,089 ","2,259 ","20,313 ","2,272 ","13,559 ","10,183 ","14,301 ","17,441 ","15,438 ","8,947 ","35,455 ","19,559 ","29,948 ","26,982 ","6,156 ","33,355 ","23,562 ","21,360 ","19,247 ","15,361 ","174,511 ","47,027 ","21,536 ","19,087 ","29,502 ","34,952 ","29,440 ","21,329 ","9,968 ","27,286 ","5,856 ","6,234 ","16,265 ","7,486 ","3,339 ","1,929 ","11,035 ","9,086 ","6,255 ","37,806 ","6,563 ","11,595 ","6,682 ","18,686 ","16,553 ","28,896 ","42,586 ","33,932 ","22,659 ","29,402 ","88,329 ","17,684 ","32,565 ","40,227 ","22,910 ","57,671 ","16,088 ","15,363 ","10,009 ","15,505 ","9,239 ","31,208 ","15,121 ","10,602 ","10,412 ","23,403 ","28,086 ","18,059 ","20,833 ","10,977 ","10,600 ","4,202 ","2,707 ","5,831 ","8,054 ","9,895 ","10,114 ","14,639 ","22,887 ","24,446 ","11,078 ","10,906 ","11,271 ","10,616 ","11,365 ","8,184 ","7,750 ",0,0,0,0,0,0,0,0,0,0,0
2018/4/15,"4,395 ","8,530 ","19,758 ","41,632 ","17,008 ","9,126 ","7,494 ","3,570 ","2,361 ","9,233 ","1,500 ","4,498 ","7,643 ","7,459 ","10,563 ","5,685 ","7,940 ","4,359 ","7,452 ","2,867 ","5,281 ","5,896 ","1,836 ","14,375 ","2,118 ","12,225 ","8,674 ","12,215 ","14,184 ","15,117 ","7,636 ","29,757 ","15,916 ","22,225 ","24,808 ","4,617 ","28,809 ","20,391 ","17,280 ","17,470 ","11,733 ","159,248 ","37,466 ","15,641 ","17,656 ","25,915 ","29,666 ","25,312 ","18,476 ","7,522 ","21,476 ","5,119 ","5,285 ","14,529 ","6,547 ","2,756 ","1,466 ","8,322 ","7,360 ","5,249 ","36,769 ","5,997 ","9,154 ","5,356 ","15,815 ","12,913 ","22,975 ","36,103 ","28,513 ","19,354 ","26,196 ","73,457 ","13,956 ","25,337 ","29,767 ","16,854 ","46,322 ","15,509 ","12,711 ","8,282 ","13,257 ","7,668 ","25,529 ","11,313 ","10,885 ","9,113 ","17,087 ","13,586 ","14,844 ","16,065 ","8,888 ","8,140 ","3,362 ","2,213 ","5,099 ","6,449 ","8,037 ","9,025 ","11,604 ","18,561 ","20,710 ","8,975 ","9,324 ","9,033 ","8,449 ","9,500 ","6,865 ","6,546 ",0,0,0,0,0,0,0,0,0,0,0
2018/4/16,"5,638 ","15,376 ","41,557 ","42,635 ","24,855 ","15,085 ","11,694 ","3,923 ","3,081 ","15,812 ","2,137 ","4,610 ","5,998 ","10,689 ","9,751 ","19,324 ","16,205 ","5,661 ","8,751 ","3,014 ","8,852 ","8,451 ","4,789 ","26,820 ","2,237 ","11,361 ","12,043 ","16,742 ","21,707 ","17,174 ","9,470 ","26,458 ","17,798 ","32,733 ","27,751 ","11,048 ","37,428 ","27,068 ","25,506 ","21,319 ","26,486 ","136,003 ","35,067 ","23,845 ","24,469 ","25,920 ","32,209 ","27,286 ","23,041 ","13,409 ","33,259 ","7,637 ","8,509 ","19,104 ","5,332 ","3,530 ","3,207 ","14,054 ","10,006 ","7,038 ","36,554 ","8,105 ","12,689 ","7,263 ","22,596 ","22,247 ","27,153 ","39,720 ","41,162 ","26,783 ","30,010 ","64,162 ","23,010 ","30,866 ","35,165 ","21,181 ","59,011 ","20,327 ","16,984 ","15,203 ","16,279 ","11,028 ","27,004 ","18,003 ","7,699 ","11,346 ","40,186 ","24,871 ","25,063 ","24,092 ","13,853 ","11,445 ","4,490 ","5,075 ","6,179 ","9,905 ","9,616 ","11,967 ","17,369 ","30,849 ","23,905 ","12,759 ","13,043 ","12,332 ","12,371 ","12,120 ","9,859 ","8,859 ",0,0,0,0,0,0,0,0,0,0,0
2018/4/17,"5,686 ","15,941 ","44,190 ","43,918 ","28,043 ","15,790 ","12,014 ","3,965 ","3,127 ","16,202 ","2,130 ","4,855 ","6,205 ","10,893 ","10,124 ","20,170 ","17,759 ","5,752 ","9,039 ","3,062 ","8,689 ","8,780 ","5,353 ","40,189 ","2,489 ","11,379 ","12,155 ","17,154 ","22,799 ","17,512 ","9,591 ","27,074 ","18,358 ","33,952 ","29,665 ","11,662 ","38,537 ","28,012 ","26,220 ","21,845 ","27,414 ","133,464 ","37,475 ","24,598 ","24,463 ","26,740 ","32,883 ","28,544 ","23,804 ","13,317 ","33,602 ","7,758 ","8,916 ","19,662 ","5,694 ","3,720 ","3,068 ","14,282 ","10,182 ","7,066 ","34,580 ","8,210 ","12,674 ","7,135 ","22,922 ","23,004 ","27,736 ","40,433 ","42,266 ","27,106 ","28,899 ","65,079 ","25,224 ","31,625 ","36,776 ","22,846 ","60,470 ","21,040 ","17,303 ","15,538 ","18,779 ","10,797 ","27,177 ","18,642 ","7,850 ","11,550 ","42,105 ","26,279 ","25,815 ","24,551 ","13,896 ","12,180 ","4,582 ","5,263 ","6,115 ","10,453 ","9,818 ","11,942 ","18,557 ","30,938 ","25,169 ","13,057 ","12,991 ","12,728 ","12,595 ","12,471 ","10,052 ","8,933 ",0,0,0,0,0,0,0,0,0,0,0
2018/4/18,"5,715 ","15,995 ","42,975 ","44,886 ","27,587 ","15,556 ","12,129 ","4,023 ","3,149 ","16,194 ","2,208 ","4,778 ","7,434 ","10,779 ","10,361 ","19,468 ","18,021 ","5,732 ","9,020 ","3,209 ","8,943 ","8,876 ","4,944 ","29,173 ","2,439 ","12,480 ","12,143 ","17,102 ","22,088 ","17,488 ","9,534 ","27,542 ","18,318 ","34,073 ","30,263 ","11,449 ","38,509 ","28,172 ","26,287 ","21,929 ","27,740 ","136,152 ","37,850 ","24,622 ","24,962 ","27,930 ","34,183 ","29,282 ","24,468 ","13,453 ","34,379 ","7,774 ","8,791 ","19,954 ","5,582 ","3,781 ","3,107 ","14,459 ","10,353 ","7,349 ","37,199 ","8,234 ","13,263 ","7,315 ","22,844 ","22,764 ","28,129 ","40,651 ","41,795 ","27,694 ","28,933 ","66,041 ","25,692 ","31,830 ","36,960 ","24,260 ","59,869 ","21,075 ","17,130 ","15,550 ","17,084 ","11,214 ","27,961 ","18,736 ","8,333 ","11,450 ","40,598 ","26,099 ","25,537 ","24,499 ","13,926 ","12,050 ","4,799 ","5,076 ","6,386 ","10,475 ","9,738 ","12,220 ","17,784 ","30,283 ","25,089 ","13,069 ","13,255 ","12,491 ","12,491 ","12,450 ","10,194 ","8,874 ",0,0,0,0,0,0,0,0,0,0,0
2018/4/19,"6,041 ","15,835 ","43,832 ","45,242 ","28,006 ","15,603 ","11,914 ","3,873 ","3,045 ","15,962 ","2,243 ","4,808 ","7,304 ","11,106 ","10,515 ","19,637 ","17,397 ","5,712 ","9,085 ","3,417 ","8,730 ","8,694 ","5,047 ","27,845 ","2,433 ","12,582 ","12,075 ","17,055 ","22,344 ","17,211 ","9,614 ","27,572 ","18,745 ","33,905 ","30,313 ","11,523 ","38,228 ","28,410 ","25,860 ","21,767 ","27,142 ","139,465 ","38,990 ","23,945 ","24,822 ","27,919 ","34,962 ","29,425 ","24,297 ","13,099 ","33,767 ","7,911 ","8,852 ","19,736 ","5,394 ","3,706 ","3,069 ","13,975 ","10,410 ","7,163 ","37,769 ","8,250 ","13,388 ","7,159 ","22,674 ","22,815 ","28,068 ","41,410 ","41,847 ","27,332 ","28,960 ","66,778 ","24,794 ","32,705 ","37,283 ","24,509 ","61,538 ","20,816 ","16,908 ","15,507 ","17,129 ","11,411 ","29,641 ","18,741 ","8,302 ","11,252 ","41,366 ","26,312 ","25,427 ","24,908 ","13,896 ","12,208 ","4,643 ","5,055 ","6,383 ","10,369 ","9,647 ","12,007 ","17,844 ","30,091 ","26,065 ","13,038 ","13,377 ","12,710 ","12,303 ","12,143 ","9,940 ","8,946 ",0,0,0,0,0,0,0,0,0,0,0
2018/4/20,"6,374 ","16,714 ","46,269 ","52,479 ","28,744 ","16,255 ","12,681 ","4,174 ","3,220 ","16,638 ","2,297 ","4,959 ","8,150 ","10,831 ","12,159 ","19,219 ","17,945 ","6,211 ","9,459 ","3,658 ","8,998 ","9,231 ","5,254 ","29,184 ","2,534 ","13,907 ","12,880 ","17,950 ","23,561 ","18,673 ","10,082 ","31,304 ","20,423 ","35,418 ","32,323 ","11,767 ","40,467 ","29,810 ","26,866 ","22,854 ","27,127 ","172,744 ","44,761 ","26,394 ","25,869 ","32,708 ","38,023 ","31,755 ","26,421 ","13,680 ","34,679 ","8,122 ","9,156 ","20,835 ","6,169 ","3,800 ","3,166 ","13,968 ","10,641 ","7,103 ","40,280 ","8,561 ","14,788 ","7,797 ","23,751 ","23,029 ","30,758 ","45,674 ","43,332 ","28,728 ","31,171 ","76,964 ","26,000 ","36,376 ","43,458 ","26,372 ","69,069 ","21,983 ","17,942 ","16,221 ","19,729 ","12,135 ","31,829 ","20,463 ","8,992 ","12,326 ","43,417 ","31,497 ","26,567 ","26,621 ","14,250 ","13,760 ","4,944 ","5,303 ","6,766 ","10,714 ","10,507 ","12,649 ","19,117 ","32,185 ","28,228 ","13,936 ","13,835 ","13,390 ","12,798 ","12,737 ","10,519 ","9,449 ",0,0,0,0,0,0,0,0,0,0,0
2018/4/21,"4,786 ","11,147 ","27,378 ","54,017 ","22,553 ","11,518 ","9,331 ","3,941 ","2,631 ","11,308 ","1,856 ","4,077 ","11,989 ","8,178 ","14,144 ","7,048 ","8,299 ","4,916 ","8,864 ","4,262 ","6,103 ","7,130 ","2,442 ","26,834 ","2,608 ","25,116 ","11,031 ","14,925 ","18,178 ","18,281 ","9,199 ","32,619 ","19,237 ","28,985 ","28,987 ","6,357 ","35,677 ","25,076 ","22,190 ","19,863 ","15,561 ","177,881 ","46,010 ","22,327 ","19,476 ","39,074 ","41,311 ","31,310 ","22,620 ","10,163 ","29,278 ","6,446 ","7,235 ","18,126 ","7,237 ","3,266 ","2,192 ","11,038 ","9,640 ","6,134 ","46,908 ","6,814 ","12,955 ","6,778 ","20,894 ","17,023 ","29,832 ","43,625 ","35,490 ","23,487 ","31,110 ","87,667 ","18,600 ","36,186 ","39,853 ","23,936 ","57,939 ","16,202 ","16,102 ","10,116 ","16,341 ","10,700 ","29,352 ","15,410 ","12,671 ","10,813 ","22,883 ","21,090 ","18,261 ","21,649 ","9,239 ","12,779 ","4,467 ","2,738 ","6,887 ","9,113 ","10,229 ","10,718 ","14,735 ","23,390 ","26,608 ","11,323 ","11,269 ","11,168 ","10,728 ","11,163 ","8,252 ","8,037 ",0,0,0,0,0,0,0,0,0,0,0
2018/4/22,"6,506 ","8,962 ","20,276 ","42,114 ","15,072 ","9,688 ","7,567 ","3,564 ","2,506 ","9,606 ","1,611 ","3,249 ","11,273 ","7,223 ","10,375 ","5,713 ","6,969 ","4,332 ","7,763 ","3,797 ","5,249 ","6,064 ","2,081 ","19,990 ","2,300 ","17,918 ","9,427 ","12,985 ","14,115 ","15,094 ","7,907 ","27,128 ","15,912 ","22,319 ","24,385 ","5,517 ","29,486 ","20,908 ","18,198 ","17,018 ","12,721 ","169,857 ","35,748 ","15,848 ","18,597 ","35,273 ","34,956 ","24,921 ","22,505 ","7,718 ","24,704 ","6,485 ","5,880 ","15,637 ","6,037 ","2,819 ","1,642 ","9,349 ","8,225 ","5,523 ","48,068 ","6,249 ","11,688 ","5,768 ","16,333 ","13,449 ","23,728 ","39,200 ","29,446 ","20,490 ","27,499 ","72,864 ","15,518 ","29,638 ","29,933 ","21,555 ","49,390 ","13,672 ","13,129 ","8,841 ","13,756 ","9,436 ","27,059 ","11,462 ","12,071 ","9,196 ","16,866 ","17,096 ","15,014 ","17,233 ","7,701 ","9,675 ","3,548 ","2,278 ","5,815 ","7,289 ","8,319 ","9,012 ","11,888 ","18,583 ","22,001 ","9,723 ","9,741 ","9,318 ","8,910 ","9,432 ","7,301 ","6,954 ",0,0,0,0,0,0,0,0,0,0,0
2018/4/23,"6,154 ","15,335 ","41,712 ","42,579 ","24,856 ","14,884 ","11,514 ","3,851 ","3,076 ","15,768 ","2,191 ","4,599 ","5,880 ","10,752 ","9,879 ","18,894 ","16,888 ","5,598 ","8,756 ","3,170 ","8,698 ","8,439 ","4,824 ","27,122 ","2,322 ","12,018 ","12,142 ","17,008 ","21,495 ","17,438 ","9,407 ","26,376 ","17,755 ","32,974 ","28,614 ","11,559 ","37,607 ","27,365 ","25,389 ","21,277 ","28,658 ","136,198 ","34,987 ","23,992 ","24,229 ","26,399 ","32,693 ","26,938 ","23,109 ","13,455 ","32,962 ","7,583 ","8,422 ","15,847 ","4,929 ","3,454 ","3,166 ","13,815 ","10,074 ","7,028 ","36,427 ","7,867 ","12,816 ","7,254 ","21,360 ","22,117 ","26,343 ","39,268 ","40,389 ","26,724 ","28,383 ","62,466 ","24,052 ","29,853 ","35,475 ","21,416 ","59,029 ","20,062 ","16,611 ","14,847 ","16,125 ","10,581 ","26,756 ","17,997 ","7,896 ","10,978 ","39,664 ","24,344 ","24,591 ","23,376 ","13,392 ","11,481 ","4,444 ","4,952 ","6,146 ","9,898 ","9,355 ","11,681 ","17,319 ","29,571 ","24,302 ","12,641 ","12,923 ","12,299 ","12,116 ","12,050 ","9,762 ","8,800 ",0,0,0,0,0,0,0,0,0,0,0
2018/4/24,"5,570 ","15,830 ","43,108 ","43,684 ","27,596 ","15,680 ","12,012 ","4,063 ","3,122 ","16,302 ","2,129 ","4,506 ","5,656 ","11,159 ","10,087 ","19,459 ","17,238 ","5,841 ","8,776 ","3,143 ","8,708 ","8,762 ","4,934 ","27,815 ","2,483 ","10,769 ","12,219 ","17,002 ","22,235 ","17,439 ","9,894 ","27,009 ","18,377 ","34,305 ","29,694 ","12,105 ","38,628 ","27,947 ","26,150 ","21,781 ","28,894 ","133,524 ","36,104 ","23,787 ","24,353 ","26,434 ","30,600 ","27,383 ","23,158 ","13,353 ","32,787 ","7,744 ","8,677 ","18,497 ","5,296 ","3,578 ","3,065 ","13,981 ","9,910 ","6,823 ","33,077 ","8,037 ","12,657 ","7,162 ","22,738 ","22,482 ","27,016 ","40,566 ","41,733 ","26,864 ","27,308 ","61,840 ","24,953 ","29,839 ","36,144 ","22,095 ","58,939 ","20,638 ","16,747 ","15,187 ","16,755 ","10,211 ","26,884 ","19,023 ","7,775 ","11,049 ","40,445 ","24,927 ","25,545 ","23,210 ","13,771 ","12,186 ","4,422 ","5,047 ","6,105 ","10,425 ","9,679 ","12,051 ","18,054 ","29,805 ","24,681 ","12,799 ","12,860 ","12,700 ","12,372 ","12,376 ","9,983 ","8,809 ",0,0,0,0,0,0,0,0,0,0,0
2018/4/25,"5,571 ","16,270 ","43,839 ","46,049 ","28,697 ","16,084 ","12,467 ","4,023 ","3,154 ","16,351 ","2,209 ","4,565 ","7,194 ","11,213 ","11,725 ","19,987 ","17,746 ","5,897 ","8,873 ","3,386 ","9,204 ","9,056 ","4,909 ","31,170 ","2,450 ","12,506 ","12,527 ","17,559 ","22,444 ","17,970 ","10,026 ","28,772 ","19,226 ","34,768 ","32,384 ","12,498 ","39,644 ","28,611 ","26,110 ","21,742 ","31,872 ","139,602 ","38,764 ","24,739 ","25,148 ","28,054 ","33,831 ","28,862 ","24,427 ","13,776 ","34,244 ","7,877 ","8,711 ","20,013 ","5,575 ","3,765 ","3,122 ","14,327 ","10,190 ","7,246 ","36,482 ","8,231 ","13,537 ","7,488 ","23,415 ","22,984 ","27,910 ","41,825 ","42,245 ","27,925 ","29,763 ","70,046 ","27,467 ","31,620 ","37,547 ","22,703 ","60,232 ","21,189 ","17,406 ","15,556 ","17,773 ","11,634 ","28,794 ","19,247 ","8,661 ","11,813 ","42,365 ","25,675 ","26,175 ","24,416 ","13,516 ","11,991 ","4,617 ","5,219 ","6,551 ","10,435 ","9,823 ","12,035 ","18,251 ","29,907 ","26,057 ","13,022 ","13,294 ","12,701 ","12,429 ","12,626 ","10,050 ","8,975 ",0,0,0,0,0,0,0,0,0,0,0
2018/4/26,"5,909 ","16,256 ","44,337 ","47,029 ","28,377 ","16,066 ","12,244 ","4,033 ","3,247 ","16,070 ","2,249 ","4,784 ","7,498 ","11,158 ","11,379 ","19,916 ","17,322 ","5,866 ","9,131 ","3,350 ","9,111 ","8,937 ","4,912 ","31,208 ","2,664 ","12,884 ","12,479 ","17,482 ","22,839 ","17,817 ","9,951 ","29,266 ","19,580 ","34,591 ","31,897 ","12,637 ","39,275 ","28,366 ","26,392 ","21,787 ","31,506 ","145,284 ","39,276 ","24,907 ","25,192 ","29,552 ","34,418 ","29,224 ","24,916 ","13,711 ","33,574 ","7,975 ","8,921 ","19,847 ","5,551 ","3,696 ","3,179 ","14,249 ","10,422 ","7,102 ","37,604 ","8,248 ","13,884 ","7,375 ","22,991 ","22,610 ","28,167 ","41,885 ","42,001 ","27,991 ","29,564 ","69,909 ","26,332 ","32,299 ","37,849 ","23,721 ","63,201 ","21,253 ","17,159 ","15,760 ","17,729 ","11,750 ","30,443 ","19,169 ","8,576 ","11,578 ","42,043 ","26,077 ","25,687 ","25,047 ","14,054 ","12,741 ","4,695 ","5,167 ","6,317 ","9,717 ","9,712 ","11,993 ","18,178 ","30,369 ","26,395 ","13,009 ","13,485 ","12,799 ","12,615 ","12,576 ","10,236 ","8,926 ",0,0,0,0,0,0,0,0,0,0,0
2018/4/27,"6,712 ","16,986 ","46,800 ","53,019 ","29,147 ","16,545 ","13,016 ","4,199 ","3,287 ","16,770 ","2,242 ","4,895 ","8,014 ","10,798 ","12,988 ","19,627 ","17,897 ","6,424 ","9,536 ","3,468 ","9,054 ","9,396 ","5,088 ","37,538 ","2,567 ","13,953 ","12,805 ","17,806 ","23,508 ","18,359 ","10,369 ","31,790 ","20,096 ","36,167 ","31,656 ","12,024 ","40,296 ","29,710 ","26,941 ","22,514 ","28,670 ","180,833 ","44,388 ","26,367 ","26,365 ","31,652 ","36,506 ","31,306 ","26,272 ","13,664 ","35,045 ","8,085 ","9,090 ","20,671 ","6,043 ","3,931 ","3,176 ","13,766 ","10,620 ","7,259 ","38,079 ","8,920 ","15,328 ","7,773 ","24,067 ","23,122 ","30,183 ","47,119 ","43,502 ","28,534 ","30,742 ","80,089 ","26,095 ","35,371 ","43,143 ","26,705 ","71,650 ","21,954 ","18,330 ","16,251 ","21,154 ","12,217 ","34,058 ","20,232 ","9,261 ","12,318 ","43,928 ","31,685 ","27,371 ","26,819 ","13,975 ","12,612 ","5,025 ","5,433 ","6,731 ","10,462 ","10,581 ","12,681 ","19,420 ","31,474 ","27,862 ","13,519 ","14,110 ","13,486 ","12,903 ","12,980 ","10,429 ","9,357 ",0,0,0,0,0,0,0,0,0,0,0
2018/4/28,"5,634 ","11,280 ","28,020 ","54,921 ","19,103 ","11,776 ","9,076 ","3,900 ","2,578 ","11,153 ","1,888 ","3,700 ","11,269 ","8,723 ","14,907 ","6,831 ","8,038 ","4,533 ","8,600 ","3,923 ","6,155 ","7,506 ","2,539 ","26,606 ","2,557 ","20,967 ","10,945 ","15,115 ","18,762 ","17,136 ","9,329 ","35,644 ","20,308 ","30,044 ","26,725 ","6,369 ","34,209 ","24,244 ","21,688 ","19,906 ","15,228 ","180,363 ","46,328 ","21,904 ","19,479 ","32,127 ","39,159 ","28,878 ","22,272 ","9,914 ","28,363 ","6,158 ","6,292 ","17,047 ","8,111 ","3,485 ","1,994 ","10,358 ","9,501 ","6,428 ","45,891 ","6,830 ","14,336 ","6,921 ","19,327 ","16,443 ","29,735 ","45,475 ","34,614 ","23,418 ","31,705 ","94,101 ","18,933 ","32,907 ","39,058 ","24,419 ","58,834 ","16,649 ","15,377 ","10,514 ","16,998 ","10,746 ","32,830 ","15,018 ","13,266 ","11,021 ","23,127 ","20,329 ","18,973 ","22,017 ","9,481 ","12,541 ","4,642 ","2,732 ","7,050 ","8,134 ","10,306 ","10,318 ","14,669 ","22,499 ","25,746 ","11,899 ","11,132 ","11,775 ","10,623 ","11,310 ","8,287 ","7,926 ",0,0,0,0,0,0,0,0,0,0,0
